,task,trial,horizon,uncertainty,slot1_value,slot2_value,choice,RT,reward,forced,participant,tier
51447,138,2,10,3,60,64,0,161.14,51,1,42,0.0
51448,138,3,10,3,60,64,1,681.0509999999999,72,1,42,0.0
51449,138,4,10,3,60,64,1,883.3689999999999,57,0,42,0.0
51450,138,5,10,3,60,64,0,987.69,49,0,42,0.0
51451,138,6,10,3,60,64,1,127.987,67,0,42,0.0
51452,138,7,10,3,60,64,1,199.825,67,0,42,0.0
51453,138,8,10,3,60,64,1,228.842,58,0,42,0.0
51454,138,9,10,3,60,64,1,111.615,67,0,42,0.0
51455,139,0,5,2,40,10,1,399.926,4,1,42,0.0
51456,139,1,5,2,40,10,0,212.72,30,1,42,0.0
51457,139,2,5,2,40,10,1,346.187,11,1,42,0.0
51458,139,3,5,2,40,10,0,442.121,37,1,42,0.0
51459,139,4,5,2,40,10,0,581.545,40,0,42,0.0
51460,140,0,10,3,40,32,1,375.38,21,1,42,0.0
51461,140,1,10,3,40,32,0,246.111,58,1,42,0.0
51462,140,2,10,3,40,32,1,290.119,43,1,42,0.0
51463,140,3,10,3,40,32,1,491.77,29,1,42,0.0
51464,140,4,10,3,40,32,0,605.075,36,0,42,0.0
51465,140,5,10,3,40,32,1,1649.696,40,0,42,0.0
51466,140,6,10,3,40,32,0,282.056,52,0,42,0.0
51467,140,7,10,3,40,32,0,275.364,62,0,42,0.0
51468,140,8,10,3,40,32,0,220.411,41,0,42,0.0
51469,140,9,10,3,40,32,1,873.057,34,0,42,0.0
51470,141,0,10,2,40,44,1,528.433,34,1,42,0.0
51471,141,1,10,2,40,44,0,199.785,15,1,42,0.0
51472,141,2,10,2,40,44,0,373.859,45,1,42,0.0
51473,141,3,10,2,40,44,1,572.177,46,1,42,0.0
51474,141,4,10,2,40,44,0,0.31,38,0,42,0.0
51475,141,5,10,2,40,44,1,2023.621,45,0,42,0.0
51476,141,6,10,2,40,44,1,265.963,35,0,42,0.0
51477,141,7,10,2,40,44,0,1315.328,34,0,42,0.0
51478,141,8,10,2,40,44,1,18.463,35,0,42,0.0
51479,141,9,10,2,40,44,1,477.149,36,0,42,0.0
51480,142,0,10,1,60,72,0,877.36,58,1,42,0.0
51481,142,1,10,1,60,72,1,262.29400000000004,58,1,42,0.0
51482,142,2,10,1,60,72,0,41.349,60,1,42,0.0
51483,142,3,10,1,60,72,0,341.642,64,1,42,0.0
51484,142,4,10,1,60,72,1,125.435,66,0,42,0.0
51485,142,5,10,1,60,72,1,1405.357,72,0,42,0.0
51486,142,6,10,1,60,72,1,281.202,67,0,42,0.0
51487,142,7,10,1,60,72,0,594.368,65,0,42,0.0
51488,142,8,10,1,60,72,1,269.96,77,0,42,0.0
51489,142,9,10,1,60,72,1,280.183,78,0,42,0.0
51490,143,0,5,2,40,60,1,400.955,62,1,42,0.0
51491,143,1,5,2,40,60,0,238.659,45,1,42,0.0
51492,143,2,5,2,40,60,0,347.49,43,1,42,0.0
51493,143,3,5,2,40,60,1,499.461,70,1,42,0.0
51494,143,4,5,2,40,60,1,189.181,47,0,42,0.0
51495,144,0,5,1,64,60,0,761.5849999999999,53,1,42,0.0
51496,144,1,5,1,64,60,0,311.882,64,1,42,0.0
51497,144,2,5,1,64,60,1,456.218,49,1,42,0.0
51498,144,3,5,1,64,60,0,539.1479999999999,81,1,42,0.0
51499,144,4,5,1,64,60,0,291.01300000000003,73,0,42,0.0
51500,145,0,5,2,60,52,1,339.804,56,1,42,0.0
51501,145,1,5,2,60,52,0,292.014,59,1,42,0.0
51502,145,2,5,2,60,52,1,502.109,49,1,42,0.0
51503,145,3,5,2,60,52,0,600.163,67,1,42,0.0
51504,145,4,5,2,60,52,0,292.471,64,0,42,0.0
51505,146,0,5,3,40,20,1,348.186,21,1,42,0.0
51506,146,1,5,3,40,20,1,611.952,23,1,42,0.0
51507,146,2,5,3,40,20,0,281.007,34,1,42,0.0
51508,146,3,5,3,40,20,1,666.723,21,1,42,0.0
51509,146,4,5,3,40,20,0,188.777,47,0,42,0.0
51510,147,0,5,1,40,48,0,465.241,48,1,42,0.0
51511,147,1,5,1,40,48,0,419.911,54,1,42,0.0
51512,147,2,5,1,40,48,1,322.058,39,1,42,0.0
51513,147,3,5,1,40,48,0,439.222,27,1,42,0.0
51514,147,4,5,1,40,48,1,1322.021,29,0,42,0.0
51515,148,0,10,2,52,60,1,544.4219999999999,59,1,42,0.0
51516,148,1,10,2,52,60,0,375.854,56,1,42,0.0
51517,148,2,10,2,52,60,0,566.742,44,1,42,0.0
51518,148,3,10,2,52,60,1,692.782,65,1,42,0.0
51519,148,4,10,2,52,60,1,1214.5459999999998,60,0,42,0.0
51520,148,5,10,2,52,60,1,313.196,51,0,42,0.0
51521,148,6,10,2,52,60,0,512.4490000000001,52,0,42,0.0
51522,148,7,10,2,52,60,1,239.939,62,0,42,0.0
51523,148,8,10,2,52,60,1,298.519,52,0,42,0.0
51524,148,9,10,2,52,60,1,274.969,68,0,42,0.0
51525,149,0,5,1,56,60,0,787.384,69,1,42,0.0
51526,149,1,5,1,56,60,0,485.232,57,1,42,0.0
51527,149,2,5,1,56,60,0,504.472,60,1,42,0.0
51528,149,3,5,1,56,60,1,521.963,56,1,42,0.0
51529,149,4,5,1,56,60,0,353.23,63,0,42,0.0
51530,150,0,5,3,68,60,1,381.835,57,1,42,0.0
51531,150,1,5,3,68,60,1,379.768,63,1,42,0.0
51532,150,2,5,3,68,60,0,322.667,75,1,42,0.0
51533,150,3,5,3,68,60,1,1115.275,55,1,42,0.0
51534,150,4,5,3,68,60,0,11.226,70,0,42,0.0
51535,151,0,5,2,80,60,1,374.908,51,1,42,0.0
51536,151,1,5,2,80,60,0,268.707,99,1,42,0.0
51537,151,2,5,2,80,60,1,462.994,57,1,42,0.0
51538,151,3,5,2,80,60,0,201.414,82,1,42,0.0
51539,151,4,5,2,80,60,0,287.335,74,0,42,0.0
51540,152,0,10,2,52,60,1,296.19,52,1,42,0.0
51541,152,1,10,2,52,60,0,361.458,60,1,42,0.0
51542,152,2,10,2,52,60,0,344.757,59,1,42,0.0
51543,152,3,10,2,52,60,1,312.90000000000003,67,1,42,0.0
51544,152,4,10,2,52,60,1,1033.877,54,0,42,0.0
51545,152,5,10,2,52,60,1,843.99,64,0,42,0.0
51546,152,6,10,2,52,60,0,278.95,57,0,42,0.0
51547,152,7,10,2,52,60,1,423.251,67,0,42,0.0
51548,152,8,10,2,52,60,1,331.349,64,0,42,0.0
51549,152,9,10,2,52,60,1,210.059,67,0,42,0.0
51550,153,0,5,2,40,28,0,638.3140000000001,46,1,42,0.0
51551,153,1,5,2,40,28,1,225.482,41,1,42,0.0
51552,153,2,5,2,40,28,0,309.785,57,1,42,0.0
51553,153,3,5,2,40,28,1,575.0,24,1,42,0.0
51554,153,4,5,2,40,28,0,21.385,45,0,42,0.0
51555,154,0,10,2,40,70,0,495.322,43,1,42,0.0
51556,154,1,10,2,40,70,1,432.735,73,1,42,0.0
51557,154,2,10,2,40,70,1,661.518,79,1,42,0.0
51558,154,3,10,2,40,70,0,472.416,35,1,42,0.0
51559,154,4,10,2,40,70,1,450.839,68,0,42,0.0
51560,154,5,10,2,40,70,1,740.931,99,0,42,0.0
51561,154,6,10,2,40,70,1,331.447,97,0,42,0.0
51562,154,7,10,2,40,70,1,322.649,79,0,42,0.0
51563,154,8,10,2,40,70,1,857.446,76,0,42,0.0
51564,154,9,10,2,40,70,1,179.164,60,0,42,0.0
51565,155,0,10,2,40,44,1,495.228,34,1,42,0.0
51566,155,1,10,2,40,44,0,503.722,15,1,42,0.0
51567,155,2,10,2,40,44,0,617.4119999999999,45,1,42,0.0
51568,155,3,10,2,40,44,1,349.987,46,1,42,0.0
51569,155,4,10,2,40,44,1,797.674,40,0,42,0.0
51570,155,5,10,2,40,44,0,426.961,36,0,42,0.0
51571,155,6,10,2,40,44,1,270.623,45,0,42,0.0
51572,155,7,10,2,40,44,1,824.038,52,0,42,0.0
51573,155,8,10,2,40,44,1,187.25,41,0,42,0.0
51574,155,9,10,2,40,44,1,96.603,43,0,42,0.0
51575,156,0,5,3,40,20,1,430.629,21,1,42,0.0
51576,156,1,5,3,40,20,1,401.913,23,1,42,0.0
51577,156,2,5,3,40,20,0,240.163,34,1,42,0.0
51578,156,3,5,3,40,20,1,363.353,21,1,42,0.0
51579,156,4,5,3,40,20,0,226.436,41,0,42,0.0
51580,157,0,5,2,64,60,1,326.206,61,1,42,0.0
51581,157,1,5,2,64,60,0,118.555,70,1,42,0.0
51582,157,2,5,2,64,60,0,342.808,57,1,42,0.0
51583,157,3,5,2,64,60,1,230.182,58,1,42,0.0
51584,157,4,5,2,64,60,0,1803.469,73,0,42,0.0
51585,158,0,5,1,90,60,1,438.409,53,1,42,0.0
51586,158,1,5,1,90,60,0,226.946,86,1,42,0.0
51587,158,2,5,1,90,60,0,551.356,90,1,42,0.0
51588,158,3,5,1,90,60,0,382.679,86,1,42,0.0
51589,158,4,5,1,90,60,1,284.429,48,0,42,0.0
51590,159,0,10,2,40,70,1,580.006,68,1,42,0.0
51591,159,1,10,2,40,70,0,217.35,44,1,42,0.0
51592,159,2,10,2,40,70,1,535.139,73,1,42,0.0
51593,159,3,10,2,40,70,0,254.289,62,1,42,0.0
51594,159,4,10,2,40,70,1,1794.302,84,0,42,0.0
51595,159,5,10,2,40,70,1,293.59000000000003,80,0,42,0.0
51596,159,6,10,2,40,70,1,318.387,60,0,42,0.0
51597,159,7,10,2,40,70,0,918.024,31,0,42,0.0
51598,159,8,10,2,40,70,1,189.724,77,0,42,0.0
51599,159,9,10,2,40,70,1,273.584,55,0,42,0.0
51600,0,0,10,3,40,36,0,2805.044,42,1,43,0.0
51601,0,1,10,3,40,36,1,1678.7510000000002,45,1,43,0.0
51602,0,2,10,3,40,36,1,654.8100000000001,42,1,43,0.0
51603,0,3,10,3,40,36,1,465.94,18,1,43,0.0
51604,0,4,10,3,40,36,0,707.4780000000001,36,0,43,0.0
51605,0,5,10,3,40,36,0,532.321,39,0,43,0.0
51606,0,6,10,3,40,36,1,530.244,42,0,43,0.0
51607,0,7,10,3,40,36,0,1018.291,42,0,43,0.0
51608,0,8,10,3,40,36,1,597.251,45,0,43,0.0
51609,0,9,10,3,40,36,0,601.325,49,0,43,0.0
51610,1,0,10,2,60,48,0,1161.804,67,1,43,0.0
51611,1,1,10,2,60,48,1,440.002,57,1,43,0.0
51612,1,2,10,2,60,48,0,379.354,56,1,43,0.0
51613,1,3,10,2,60,48,1,346.13,50,1,43,0.0
51614,1,4,10,2,60,48,0,522.51,63,0,43,0.0
51615,1,5,10,2,60,48,0,393.594,67,0,43,0.0
51616,1,6,10,2,60,48,1,326.519,76,0,43,0.0
51617,1,7,10,2,60,48,0,494.587,57,0,43,0.0
51618,1,8,10,2,60,48,0,494.626,56,0,43,0.0
51619,1,9,10,2,60,48,0,407.263,66,0,43,0.0
51620,2,0,10,2,40,36,1,619.187,37,1,43,0.0
51621,2,1,10,2,40,36,0,312.124,48,1,43,0.0
51622,2,2,10,2,40,36,0,449.703,23,1,43,0.0
51623,2,3,10,2,40,36,1,404.989,39,1,43,0.0
51624,2,4,10,2,40,36,0,474.143,30,0,43,0.0
51625,2,5,10,2,40,36,0,379.831,37,0,43,0.0
51626,2,6,10,2,40,36,0,472.902,45,0,43,0.0
51627,2,7,10,2,40,36,1,402.186,45,0,43,0.0
51628,2,8,10,2,40,36,0,422.411,32,0,43,0.0
51629,2,9,10,2,40,36,0,305.982,36,0,43,0.0
51630,3,0,5,2,40,48,1,681.4409999999999,58,1,43,0.0
51631,3,1,5,2,40,48,0,331.597,51,1,43,0.0
51632,3,2,5,2,40,48,0,435.781,28,1,43,0.0
51633,3,3,5,2,40,48,1,407.932,47,1,43,0.0
51634,3,4,5,2,40,48,0,356.785,42,0,43,0.0
51635,4,0,5,2,40,10,1,555.9960000000001,4,1,43,0.0
51636,4,1,5,2,40,10,0,290.219,30,1,43,0.0
51637,4,2,5,2,40,10,1,484.517,11,1,43,0.0
51638,4,3,5,2,40,10,0,326.737,37,1,43,0.0
51639,4,4,5,2,40,10,0,334.748,54,0,43,0.0
51640,5,0,5,2,60,56,1,662.4799999999999,62,1,43,0.0
51641,5,1,5,2,60,56,0,337.729,61,1,43,0.0
51642,5,2,5,2,60,56,1,377.523,51,1,43,0.0
51643,5,3,5,2,60,56,0,392.579,63,1,43,0.0
51644,5,4,5,2,60,56,0,326.653,52,0,43,0.0
51645,6,0,10,3,40,48,1,806.621,49,1,43,0.0
51646,6,1,10,3,40,48,1,466.962,62,1,43,0.0
51647,6,2,10,3,40,48,0,318.19199999999995,38,1,43,0.0
51648,6,3,10,3,40,48,1,303.696,42,1,43,0.0
51649,6,4,10,3,40,48,0,440.326,38,0,43,0.0
51650,6,5,10,3,40,48,0,419.756,42,0,43,0.0
51651,6,6,10,3,40,48,0,399.709,44,0,43,0.0
51652,6,7,10,3,40,48,0,395.906,35,0,43,0.0
51653,6,8,10,3,40,48,1,560.016,55,0,43,0.0
51654,6,9,10,3,40,48,0,1109.532,45,0,43,0.0
51655,7,0,5,1,56,60,0,933.407,69,1,43,0.0
51656,7,1,5,1,56,60,0,460.562,57,1,43,0.0
51657,7,2,5,1,56,60,0,487.618,60,1,43,0.0
51658,7,3,5,1,56,60,1,409.332,56,1,43,0.0
51659,7,4,5,1,56,60,0,295.004,61,0,43,0.0
51660,8,0,10,3,48,60,1,1256.697,43,1,43,0.0
51661,8,1,10,3,48,60,0,787.1089999999999,53,1,43,0.0
51662,8,2,10,3,48,60,1,377.062,70,1,43,0.0
51663,8,3,10,3,48,60,1,503.436,55,1,43,0.0
51664,8,4,10,3,48,60,0,481.233,33,0,43,0.0
51665,8,5,10,3,48,60,1,450.444,66,0,43,0.0
51666,8,6,10,3,48,60,0,524.44,56,0,43,0.0
51667,8,7,10,3,48,60,1,347.902,66,0,43,0.0
51668,8,8,10,3,48,60,0,618.722,66,0,43,0.0
51669,8,9,10,3,48,60,1,382.34,60,0,43,0.0
51670,9,0,5,3,80,60,1,755.737,48,1,43,0.0
51671,9,1,5,3,80,60,1,435.4450000000001,61,1,43,0.0
51672,9,2,5,3,80,60,0,415.929,89,1,43,0.0
51673,9,3,5,3,80,60,1,364.748,58,1,43,0.0
51674,9,4,5,3,80,60,0,364.047,75,0,43,0.0
51675,10,0,5,1,40,60,1,795.018,63,1,43,0.0
51676,10,1,5,1,40,60,0,448.556,40,1,43,0.0
51677,10,2,5,1,40,60,0,403.9980000000001,44,1,43,0.0
51678,10,3,5,1,40,60,0,360.773,50,1,43,0.0
51679,10,4,5,1,40,60,0,332.373,44,0,43,0.0
51680,11,0,10,2,40,70,1,675.68,68,1,43,0.0
51681,11,1,10,2,40,70,0,381.838,44,1,43,0.0
51682,11,2,10,2,40,70,1,372.75,73,1,43,0.0
51683,11,3,10,2,40,70,0,322.635,62,1,43,0.0
51684,11,4,10,2,40,70,1,507.301,60,0,43,0.0
51685,11,5,10,2,40,70,0,356.777,48,0,43,0.0
51686,11,6,10,2,40,70,1,331.17400000000004,67,0,43,0.0
51687,11,7,10,2,40,70,0,338.033,36,0,43,0.0
51688,11,8,10,2,40,70,1,329.683,84,0,43,0.0
51689,11,9,10,2,40,70,0,384.875,43,0,43,0.0
51690,12,0,5,1,40,32,0,614.735,30,1,43,0.0
51691,12,1,5,1,40,32,1,315.735,29,1,43,0.0
51692,12,2,5,1,40,32,0,340.19,39,1,43,0.0
51693,12,3,5,1,40,32,0,451.885,38,1,43,0.0
51694,12,4,5,1,40,32,1,318.696,28,0,43,0.0
51695,13,0,10,1,40,36,1,639.634,33,1,43,0.0
51696,13,1,10,1,40,36,0,235.813,27,1,43,0.0
51697,13,2,10,1,40,36,0,464.548,43,1,43,0.0
51698,13,3,10,1,40,36,0,339.796,35,1,43,0.0
51699,13,4,10,1,40,36,0,507.493,41,0,43,0.0
51700,13,5,10,1,40,36,1,340.389,27,0,43,0.0
51701,13,6,10,1,40,36,1,379.054,39,0,43,0.0
51702,13,7,10,1,40,36,1,400.862,42,0,43,0.0
51703,13,8,10,1,40,36,0,436.782,51,0,43,0.0
51704,13,9,10,1,40,36,1,383.724,24,0,43,0.0
51705,14,0,10,2,72,60,0,685.9269999999999,65,1,43,0.0
51706,14,1,10,2,72,60,1,391.513,49,1,43,0.0
51707,14,2,10,2,72,60,0,389.034,71,1,43,0.0
51708,14,3,10,2,72,60,1,323.289,58,1,43,0.0
51709,14,4,10,2,72,60,0,315.422,64,0,43,0.0
51710,14,5,10,2,72,60,0,379.234,75,0,43,0.0
51711,14,6,10,2,72,60,0,336.128,73,0,43,0.0
51712,14,7,10,2,72,60,1,264.31300000000005,61,0,43,0.0
51713,14,8,10,2,72,60,1,402.563,68,0,43,0.0
51714,14,9,10,2,72,60,0,342.609,71,0,43,0.0
51715,15,0,10,2,40,60,1,693.86,80,1,43,0.0
51716,15,1,10,2,40,60,1,423.47,49,1,43,0.0
51717,15,2,10,2,40,60,0,323.728,41,1,43,0.0
51718,15,3,10,2,40,60,0,444.133,42,1,43,0.0
51719,15,4,10,2,40,60,0,382.9330000000001,33,0,43,0.0
51720,15,5,10,2,40,60,0,244.375,39,0,43,0.0
51721,15,6,10,2,40,60,1,239.29,65,0,43,0.0
51722,15,7,10,2,40,60,1,329.998,56,0,43,0.0
51723,15,8,10,2,40,60,0,273.057,50,0,43,0.0
51724,15,9,10,2,40,60,0,291.173,59,0,43,0.0
51725,16,0,5,3,40,70,0,556.424,49,1,43,0.0
51726,16,1,5,3,40,70,1,395.212,66,1,43,0.0
51727,16,2,5,3,40,70,1,417.13,70,1,43,0.0
51728,16,3,5,3,40,70,1,398.497,77,1,43,0.0
51729,16,4,5,3,40,70,0,387.968,40,0,43,0.0
51730,17,0,10,2,40,60,1,761.9590000000001,58,1,43,0.0
51731,17,1,10,2,40,60,1,408.548,53,1,43,0.0
51732,17,2,10,2,40,60,0,365.543,43,1,43,0.0
51733,17,3,10,2,40,60,0,364.404,36,1,43,0.0
51734,17,4,10,2,40,60,0,507.821,47,0,43,0.0
51735,17,5,10,2,40,60,1,532.323,48,0,43,0.0
51736,17,6,10,2,40,60,1,490.462,51,0,43,0.0
51737,17,7,10,2,40,60,1,564.287,35,0,43,0.0
51738,17,8,10,2,40,60,0,681.7990000000001,44,0,43,0.0
51739,17,9,10,2,40,60,1,466.136,52,0,43,0.0
51740,18,0,10,1,70,40,1,708.2629999999999,38,1,43,0.0
51741,18,1,10,1,70,40,0,285.396,69,1,43,0.0
51742,18,2,10,1,70,40,0,439.806,72,1,43,0.0
51743,18,3,10,1,70,40,0,379.315,71,1,43,0.0
51744,18,4,10,1,70,40,0,473.979,67,0,43,0.0
51745,18,5,10,1,70,40,0,451.115,76,0,43,0.0
51746,18,6,10,1,70,40,0,357.502,79,0,43,0.0
51747,18,7,10,1,70,40,0,380.3,71,0,43,0.0
51748,18,8,10,1,70,40,0,305.168,85,0,43,0.0
51749,18,9,10,1,70,40,0,321.229,75,0,43,0.0
51750,19,0,5,3,60,56,0,720.5749999999999,66,1,43,0.0
51751,19,1,5,3,60,56,1,273.257,53,1,43,0.0
51752,19,2,5,3,60,56,1,491.707,60,1,43,0.0
51753,19,3,5,3,60,56,1,453.7840000000001,48,1,43,0.0
51754,19,4,5,3,60,56,0,456.972,51,0,43,0.0
51755,20,0,5,2,20,40,0,635.983,13,1,43,0.0
51756,20,1,5,2,20,40,1,360.358,38,1,43,0.0
51757,20,2,5,2,20,40,0,415.385,28,1,43,0.0
51758,20,3,5,2,20,40,1,356.268,31,1,43,0.0
51759,20,4,5,2,20,40,1,994.831,22,0,43,0.0
51760,21,0,5,1,80,60,0,656.46,80,1,43,0.0
51761,21,1,5,1,80,60,0,484.105,77,1,43,0.0
51762,21,2,5,1,80,60,0,542.493,81,1,43,0.0
51763,21,3,5,1,80,60,1,485.88,60,1,43,0.0
51764,21,4,5,1,80,60,0,263.092,92,0,43,0.0
51765,22,0,10,1,48,40,0,698.999,42,1,43,0.0
51766,22,1,10,1,48,40,1,404.415,24,1,43,0.0
51767,22,2,10,1,48,40,0,354.15200000000004,60,1,43,0.0
51768,22,3,10,1,48,40,0,448.384,64,1,43,0.0
51769,22,4,10,1,48,40,0,540.948,49,0,43,0.0
51770,22,5,10,1,48,40,1,339.293,44,0,43,0.0
51771,22,6,10,1,48,40,1,418.176,49,0,43,0.0
51772,22,7,10,1,48,40,0,334.462,43,0,43,0.0
51773,22,8,10,1,48,40,1,301.634,35,0,43,0.0
51774,22,9,10,1,48,40,0,294.206,55,0,43,0.0
51775,23,0,10,3,40,32,1,638.7819999999999,21,1,43,0.0
51776,23,1,10,3,40,32,0,299.232,58,1,43,0.0
51777,23,2,10,3,40,32,1,501.2,43,1,43,0.0
51778,23,3,10,3,40,32,1,454.393,29,1,43,0.0
51779,23,4,10,3,40,32,0,321.469,42,0,43,0.0
51780,23,5,10,3,40,32,0,337.629,42,0,43,0.0
51781,23,6,10,3,40,32,1,256.366,30,0,43,0.0
51782,23,7,10,3,40,32,0,323.372,35,0,43,0.0
51783,23,8,10,3,40,32,1,299.12300000000005,29,0,43,0.0
51784,23,9,10,3,40,32,0,307.131,43,0,43,0.0
51785,24,0,10,3,48,60,1,547.964,43,1,43,0.0
51786,24,1,10,3,48,60,0,267.576,53,1,43,0.0
51787,24,2,10,3,48,60,1,358.548,70,1,43,0.0
51788,24,3,10,3,48,60,1,470.044,55,1,43,0.0
51789,24,4,10,3,48,60,1,456.674,65,0,43,0.0
51790,24,5,10,3,48,60,0,314.507,41,0,43,0.0
51791,24,6,10,3,48,60,0,249.933,45,0,43,0.0
51792,24,7,10,3,48,60,1,332.531,49,0,43,0.0
51793,24,8,10,3,48,60,0,292.321,50,0,43,0.0
51794,24,9,10,3,48,60,1,213.153,52,0,43,0.0
51795,25,0,5,2,60,90,1,705.6759999999999,96,1,43,0.0
51796,25,1,5,2,60,90,0,283.169,72,1,43,0.0
51797,25,2,5,2,60,90,0,389.54100000000005,66,1,43,0.0
51798,25,3,5,2,60,90,1,339.922,92,1,43,0.0
51799,25,4,5,2,60,90,1,242.941,99,0,43,0.0
51800,26,0,5,3,52,60,1,535.265,68,1,43,0.0
51801,26,1,5,3,52,60,1,399.176,63,1,43,0.0
51802,26,2,5,3,52,60,1,365.482,62,1,43,0.0
51803,26,3,5,3,52,60,0,388.616,51,1,43,0.0
51804,26,4,5,3,52,60,0,490.414,54,0,43,0.0
51805,27,0,10,3,60,80,1,531.708,79,1,43,0.0
51806,27,1,10,3,60,80,0,347.94000000000005,74,1,43,0.0
51807,27,2,10,3,60,80,1,291.942,74,1,43,0.0
51808,27,3,10,3,60,80,1,429.516,90,1,43,0.0
51809,27,4,10,3,60,80,0,514.123,58,0,43,0.0
51810,27,5,10,3,60,80,1,681.2289999999999,68,0,43,0.0
51811,27,6,10,3,60,80,0,385.923,60,0,43,0.0
51812,27,7,10,3,60,80,1,390.847,86,0,43,0.0
51813,27,8,10,3,60,80,1,531.326,69,0,43,0.0
51814,27,9,10,3,60,80,1,466.864,85,0,43,0.0
51815,28,0,10,2,40,60,1,605.2579999999999,58,1,43,0.0
51816,28,1,10,2,40,60,1,450.481,53,1,43,0.0
51817,28,2,10,2,40,60,0,421.882,43,1,43,0.0
51818,28,3,10,2,40,60,0,690.8910000000001,36,1,43,0.0
51819,28,4,10,2,40,60,1,459.886,58,0,43,0.0
51820,28,5,10,2,40,60,0,253.817,50,0,43,0.0
51821,28,6,10,2,40,60,1,376.867,42,0,43,0.0
51822,28,7,10,2,40,60,1,349.705,54,0,43,0.0
51823,28,8,10,2,40,60,0,204.362,33,0,43,0.0
51824,28,9,10,2,40,60,0,216.965,39,0,43,0.0
51825,29,0,10,1,30,60,0,549.682,21,1,43,0.0
51826,29,1,10,1,30,60,0,436.625,26,1,43,0.0
51827,29,2,10,1,30,60,1,273.565,58,1,43,0.0
51828,29,3,10,1,30,60,0,244.167,30,1,43,0.0
51829,29,4,10,1,30,60,1,247.744,65,0,43,0.0
51830,29,5,10,1,30,60,1,387.252,43,0,43,0.0
51831,29,6,10,1,30,60,0,288.406,31,0,43,0.0
51832,29,7,10,1,30,60,0,280.946,45,0,43,0.0
51833,29,8,10,1,30,60,1,281.735,63,0,43,0.0
51834,29,9,10,1,30,60,1,291.71599999999995,72,0,43,0.0
51835,30,0,10,2,60,68,0,2357.138,49,1,43,0.0
51836,30,1,10,2,60,68,1,266.161,65,1,43,0.0
51837,30,2,10,2,60,68,0,261.783,51,1,43,0.0
51838,30,3,10,2,60,68,1,304.801,65,1,43,0.0
51839,30,4,10,2,60,68,0,282.402,56,0,43,0.0
51840,30,5,10,2,60,68,0,266.891,68,0,43,0.0
51841,30,6,10,2,60,68,1,236.998,70,0,43,0.0
51842,30,7,10,2,60,68,1,239.918,84,0,43,0.0
51843,30,8,10,2,60,68,1,251.334,79,0,43,0.0
51844,30,9,10,2,60,68,1,277.761,72,0,43,0.0
51845,31,0,5,3,68,60,1,487.946,57,1,43,0.0
51846,31,1,5,3,68,60,1,362.391,63,1,43,0.0
51847,31,2,5,3,68,60,0,369.212,75,1,43,0.0
51848,31,3,5,3,68,60,1,304.184,55,1,43,0.0
51849,31,4,5,3,68,60,0,233.499,83,0,43,0.0
51850,32,0,10,2,40,48,1,726.092,65,1,43,0.0
51851,32,1,10,2,40,48,1,413.259,42,1,43,0.0
51852,32,2,10,2,40,48,0,402.221,62,1,43,0.0
51853,32,3,10,2,40,48,0,368.68,41,1,43,0.0
51854,32,4,10,2,40,48,1,319.092,58,0,43,0.0
51855,32,5,10,2,40,48,0,326.746,37,0,43,0.0
51856,32,6,10,2,40,48,1,246.42,56,0,43,0.0
51857,32,7,10,2,40,48,1,312.545,55,0,43,0.0
51858,32,8,10,2,40,48,0,201.261,31,0,43,0.0
51859,32,9,10,2,40,48,0,180.814,41,0,43,0.0
51860,33,0,10,3,40,20,1,714.606,17,1,43,0.0
51861,33,1,10,3,40,20,1,499.131,26,1,43,0.0
51862,33,2,10,3,40,20,0,260.59900000000005,27,1,43,0.0
51863,33,3,10,3,40,20,1,343.85900000000004,23,1,43,0.0
51864,33,4,10,3,40,20,0,375.959,27,0,43,0.0
51865,33,5,10,3,40,20,0,246.257,25,0,43,0.0
51866,33,6,10,3,40,20,0,297.21500000000003,40,0,43,0.0
51867,33,7,10,3,40,20,1,281.184,17,0,43,0.0
51868,33,8,10,3,40,20,0,250.812,41,0,43,0.0
51869,33,9,10,3,40,20,0,217.271,28,0,43,0.0
51870,34,0,10,3,30,60,0,700.924,52,1,43,0.0
51871,34,1,10,3,30,60,1,333.46700000000004,72,1,43,0.0
51872,34,2,10,3,30,60,1,414.413,71,1,43,0.0
51873,34,3,10,3,30,60,1,403.681,60,1,43,0.0
51874,34,4,10,3,30,60,0,304.16900000000004,52,0,43,0.0
51875,34,5,10,3,30,60,1,264.912,57,0,43,0.0
51876,34,6,10,3,30,60,1,251.01800000000003,65,0,43,0.0
51877,34,7,10,3,30,60,1,197.8,75,0,43,0.0
51878,34,8,10,3,30,60,0,282.702,19,0,43,0.0
51879,34,9,10,3,30,60,0,275.955,28,0,43,0.0
51880,35,0,10,1,40,60,1,566.013,53,1,43,0.0
51881,35,1,10,1,40,60,0,388.402,43,1,43,0.0
51882,35,2,10,1,40,60,0,546.914,50,1,43,0.0
51883,35,3,10,1,40,60,0,386.56,27,1,43,0.0
51884,35,4,10,1,40,60,1,383.908,57,0,43,0.0
51885,35,5,10,1,40,60,1,277.508,56,0,43,0.0
51886,35,6,10,1,40,60,0,263.142,41,0,43,0.0
51887,35,7,10,1,40,60,0,232.908,41,0,43,0.0
51888,35,8,10,1,40,60,1,291.793,68,0,43,0.0
51889,35,9,10,1,40,60,0,244.581,46,0,43,0.0
